1.000E+3	-1.302E-2	1.449E+0	8.428E-2
2.000E+3	-9.780E-3	2.835E+0	2.178E-1
3.000E+3	8.664E-2	4.024E+0	3.395E-1
4.000E+3	4.456E-2	4.395E+0	4.333E-1
5.000E+3	-1.368E-2	4.538E+0	5.319E-1
6.000E+3	-7.684E-2	4.637E+0	6.310E-1
7.000E+3	-9.547E-2	4.672E+0	7.270E-1
8.000E+3	-1.148E-1	4.690E+0	8.051E-1
9.000E+3	-1.228E-1	4.708E+0	8.720E-1
1.000E+4	-1.486E-1	4.744E+0	9.426E-1
1.100E+4	-1.590E-1	4.759E+0	9.966E-1
1.200E+4	-1.595E-1	4.763E+0	1.060E+0
1.300E+4	-1.428E-1	4.769E+0	1.106E+0
1.400E+4	-1.227E-1	4.772E+0	1.176E+0
1.500E+4	-1.155E-1	4.764E+0	1.220E+0
1.600E+4	-1.145E-1	4.763E+0	1.271E+0
1.700E+4	-1.367E-1	4.766E+0	1.309E+0
1.800E+4	-1.334E-1	4.769E+0	1.338E+0
1.900E+4	-1.443E-1	4.782E+0	1.384E+0
2.000E+4	-1.201E-1	4.784E+0	1.417E+0
2.100E+4	-1.293E-1	4.775E+0	1.451E+0
2.200E+4	-1.362E-1	4.778E+0	1.495E+0
2.300E+4	-1.186E-1	4.782E+0	1.517E+0
2.400E+4	-1.159E-1	4.780E+0	1.535E+0
2.500E+4	-1.635E-1	4.783E+0	1.576E+0
2.600E+4	-1.426E-1	4.786E+0	1.608E+0
2.700E+4	-1.382E-1	4.785E+0	1.641E+0
2.800E+4	-1.524E-1	4.785E+0	1.653E+0
2.900E+4	-1.552E-1	4.786E+0	1.678E+0
3.000E+4	-1.408E-1	4.796E+0	1.715E+0
3.100E+4	-1.555E-1	4.803E+0	1.735E+0
3.200E+4	-1.555E-1	4.807E+0	1.762E+0
3.300E+4	-1.753E-1	4.810E+0	1.781E+0
3.400E+4	-1.834E-1	4.809E+0	1.802E+0
3.500E+4	-1.595E-1	4.799E+0	1.824E+0
3.600E+4	-1.900E-1	4.809E+0	1.851E+0
3.700E+4	-1.828E-1	4.812E+0	1.872E+0
3.800E+4	-1.842E-1	4.820E+0	1.896E+0
3.900E+4	-1.777E-1	4.819E+0	1.907E+0
4.000E+4	-1.924E-1	4.817E+0	1.926E+0
4.100E+4	-1.811E-1	4.817E+0	1.951E+0
4.200E+4	-1.792E-1	4.813E+0	1.964E+0
4.300E+4	-2.043E-1	4.815E+0	1.993E+0
4.400E+4	-1.845E-1	4.811E+0	2.003E+0
4.500E+4	-2.025E-1	4.809E+0	2.022E+0
4.600E+4	-1.875E-1	4.805E+0	2.040E+0
4.700E+4	-2.246E-1	4.803E+0	2.058E+0
4.800E+4	-2.081E-1	4.804E+0	2.075E+0
4.900E+4	-2.353E-1	4.802E+0	2.093E+0
5.000E+4	-2.379E-1	4.799E+0	2.107E+0
5.100E+4	-2.362E-1	4.794E+0	2.115E+0
5.200E+4	-2.208E-1	4.798E+0	2.126E+0
5.300E+4	-2.602E-1	4.793E+0	2.152E+0
5.400E+4	-2.436E-1	4.794E+0	2.154E+0
5.500E+4	-2.477E-1	4.795E+0	2.167E+0
5.600E+4	-2.511E-1	4.791E+0	2.209E+0
5.700E+4	-2.302E-1	4.789E+0	2.198E+0
5.800E+4	-2.361E-1	4.788E+0	2.236E+0
5.900E+4	-2.382E-1	4.788E+0	2.239E+0
6.000E+4	-2.439E-1	4.787E+0	2.260E+0
6.100E+4	-2.368E-1	4.786E+0	2.273E+0
6.200E+4	-2.422E-1	4.784E+0	2.290E+0
6.300E+4	-2.611E-1	4.781E+0	2.301E+0
6.400E+4	-2.586E-1	4.783E+0	2.308E+0
6.500E+4	-2.598E-1	4.779E+0	2.324E+0
6.600E+4	-2.623E-1	4.778E+0	2.337E+0
6.700E+4	-2.583E-1	4.776E+0	2.354E+0
6.800E+4	-2.608E-1	4.772E+0	2.362E+0
6.900E+4	-2.635E-1	4.773E+0	2.374E+0
7.000E+4	-2.902E-1	4.773E+0	2.387E+0
7.100E+4	-2.716E-1	4.772E+0	2.408E+0
7.200E+4	-2.798E-1	4.772E+0	2.412E+0
7.300E+4	-2.716E-1	4.766E+0	2.427E+0
7.400E+4	-2.913E-1	4.764E+0	2.434E+0
7.500E+4	-2.776E-1	4.765E+0	2.441E+0
7.600E+4	-2.752E-1	4.764E+0	2.448E+0
7.700E+4	-2.585E-1	4.764E+0	2.464E+0
7.800E+4	-2.815E-1	4.761E+0	2.477E+0
7.900E+4	-2.627E-1	4.759E+0	2.488E+0
8.000E+4	-2.786E-1	4.755E+0	2.502E+0
